ORIG_FID,经度,纬度,value
5008,156.2082827,746.7538036,4
5009,160.2963948,741.9758022,4
5010,164.4577891,736.4913134,4
5011,168.6191834,731.0068245,4
5012,174.2323634,725.2803643,4
5013,179.1510939,721.7528605,4
5014,184.2337006,720.8637901,4
5015,191.6264185,720.1722256,4
5016,199.0191364,719.4806611,4
5017,206.4118543,718.7890966,4
5018,213.8045722,718.0975321,4
5019,221.1972901,717.4059676,4
5020,228.9465542,717.1805247,4
5021,237.0523644,717.4212034,4
5022,245.1581746,717.6618821,4
5023,253.2639848,717.9025608,4
5024,260.2659102,717.7648702,4
5025,266.1639509,717.2488104,4
5026,270.2940558,716.5108618,4
5027,83.05344133,729.9888879,4
5028,80.84620082,723.7048401,3
5029,77.10877259,715.8499562,3
5030,74.69390158,709.2164285,3
5031,73.6015878,703.8042571,2
5032,73.10652588,697.2055476,2
5033,73.20871581,689.4203,2
5034,73.31090575,681.6350524,2
5035,73.41309568,673.8498048,2
5036,73.51528562,666.0645572,3
5037,73.61747556,658.2793096,3
5038,73.71966549,650.494062,3
5039,73.82185543,642.7088144,4
5040,73.92404536,634.9235668,3
5041,97.0292387,756.7030657,4
5042,104.1374354,756.0473112,4
5043,111.2456322,755.3915567,4
5044,119.1791945,755.0594661,4
5045,127.9381226,755.0510392,4
5046,136.6970506,755.0426124,4
5047,145.4559786,755.0341855,4
5048,152.2997474,754.4735332,4
5049,158.0350121,751.7403891,4
5050,163.4205151,746.5880614,4
5051,167.6496011,740.6368165,4
5052,171.8786871,734.6855715,4
5053,176.4456604,729.4318546,4
5054,180.7282483,726.3609228,4
5055,185.9720123,725.2344805,4
5056,192.799225,724.5672704,4
5057,199.6264377,723.9000603,4
5058,206.4536504,723.2328503,4
5059,213.2808632,722.5656402,4
5060,220.1080759,721.8984302,4
5061,227.1539168,721.5616485,4
5062,234.418386,721.5552953,4
5063,241.4067658,721.7771561,4
5064,248.1190561,722.2272309,4
5065,254.9751911,722.2987141,4
5066,261.9751708,721.9916056,4
5067,268.9751505,721.6844972,4
5068,284.5787797,749.7368049,4
5069,290.0721079,744.7767844,4
5070,295.5654361,739.816764,4
5071,302.1590963,735.9855402,4
5072,309.8530884,733.2831132,4
5073,317.5470806,730.5806862,4
5074,325.2410728,727.8782591,4
5075,283.0990272,762.7451465,4
5076,289.9791353,763.7913346,4
5077,298.4915778,764.4553036,4
5078,307.0040203,765.1192727,4
5079,315.5164629,765.7832417,3
5080,323.1879159,767.0158701,4
5081,330.0183794,768.8171579,4
5082,336.4706214,760.280421,4
5083,336.5483193,750.542715,4
5084,336.6260173,740.805009,4
5085,336.7037152,731.067303,4
5086,343.17737,763.6042015,4
5087,344.4309088,758.6059551,4
5088,344.7969208,751.1778952,4
5089,344.4192693,743.278766,4
5090,344.0416177,735.3796368,4
5091,343.6639661,727.4805076,4
5092,615.1580728,730.0808933,4
5093,622.5239377,730.1807939,4
5094,629.8898026,730.2806945,4
5095,637.2556675,730.3805951,4
5096,644.6215324,730.4804957,4
5097,651.9873973,730.5803963,1
5098,664.7337386,730.593443,1
5099,673.5169963,730.718443,2
5100,682.3002539,730.843443,2
5101,691.0835115,730.968443,3
5102,750.5636324,724.9676058,4
5103,750.8297259,717.3266338,4
5104,751.0958193,709.6856617,4
5105,751.3619128,702.0446897,4
5106,755.0626447,724.5804722,3
5107,755.2317049,716.995397,4
5108,755.400765,709.4103219,4
5109,755.5698252,701.8252468,4
5110,777.1426128,733.277597,1
5111,783.8356205,733.4332071,1
5112,790.5286281,733.5888172,2
5113,797.2216358,733.7444272,2
5114,803.9146435,733.9000373,3
5115,810.6076511,734.0556474,3
5116,825.2876403,738.343443,4
5117,830.9126403,744.968443,4
5118,836.5376403,751.593443,4
5119,842.1626403,758.218443,4
5120,861.4259764,731.0999586,4
5121,853.3276484,729.2379899,3
5122,845.2293204,727.3760212,4
5123,837.1309925,725.5140526,4
5124,873.7069575,735.3711529,4
5125,880.7077234,737.869641,4
5126,888.245621,741.1861973,4
5127,896.508967,744.6439232,4
5128,905.4977616,748.2428187,4
5129,914.4865561,751.8417142,4
5130,923.4753507,755.4406096,4
5131,931.0539432,758.7259427,4
5132,937.2223338,761.6977133,4
5133,943.3907244,764.6694839,4
5134,949.0313539,758.2188926,2
5135,951.4641248,751.3484727,2
5136,952.9909168,745.0950819,1
5137,953.6117299,739.4587204,1
5138,953.9250812,732.8288953,1
5139,953.9309705,725.2056068,1
5140,953.9368598,717.5823183,1
5141,953.9427491,709.9590298,1
5142,953.9486384,702.3357413,1
5143,953.9545277,694.7124528,1
5144,953.960417,687.0891642,1
5145,953.9663064,679.4658757,1
5146,953.9721957,671.8425872,1
5147,271.2542652,712.3328489,2
5148,270.8125149,704.9366608,2
5149,270.3707646,697.5404727,2
5150,270.4215504,689.9221802,2
5151,270.9648722,682.0817832,2
5152,271.5081939,674.2413863,2
5153,272.0515157,666.4009893,2
5154,272.5948374,658.5605924,2
5155,273.1381592,650.7201954,2
5156,273.4261502,642.2327334,2
5157,273.4588103,633.0982064,1
5158,281.2896029,716.9159019,4
5159,288.918528,716.6858198,4
5160,296.5474531,716.4557377,4
5161,304.1763782,716.2256556,3
5162,312.7103557,716.9463584,3
5163,322.1493854,718.6178461,4
5164,331.5884152,720.2893338,4
5165,282.0460743,721.4176586,3
5166,290.1879422,721.1910898,4
5167,298.3298102,720.9645211,4
5168,306.4716781,720.7379524,4
5169,315.1983447,721.720901,4
5170,324.471073,724.6720898,4
5171,349.3307825,714.974431,4
5172,358.0420667,710.8614072,4
5173,366.753351,706.7483834,4
5174,375.4646353,702.6353595,4
5175,382.1477089,700.0548953,4
5176,347.766807,720.6976096,4
5177,354.3501403,718.030943,4
5178,360.9334737,715.3642763,4
5179,367.516807,712.6976096,4
5180,374.1001403,710.030943,4
5181,380.6834737,707.3642763,4
5182,336.6896413,717.4250502,4
5183,337.4530638,710.0249954,4
5184,338.2164863,702.6249406,4
5185,338.9799088,695.2248858,4
5186,339.7433314,687.8248309,4
5187,340.5067539,680.4247761,4
5188,340.9470074,672.8196927,4
5189,341.0640921,665.0095807,4
5190,384.4751403,693.155943,2
5191,384.4751403,684.405943,2
5192,384.4751403,675.655943,2
5193,384.4751403,666.905943,1
5194,389.8884156,692.1586421,3
5195,389.9131941,683.6935852,3
5196,389.9379726,675.2285283,2
5197,389.9627511,666.7634714,2
5198,565.1420474,691.4155433,4
5199,556.2372168,691.1628004,4
5200,547.3323862,690.9100574,4
5201,538.4275556,690.6573144,2
5202,565.2836708,696.4721963,4
5203,556.3383764,696.3461239,4
5204,547.393082,696.2200515,4
5205,538.4477875,696.0939791,4
5206,615.641807,725.6142763,4
5207,624.9751403,725.780943,4
5208,634.3084737,725.9476096,2
5209,643.641807,726.1142763,2
5210,652.9751403,726.280943,1
5211,662.3084737,726.4476096,1
5212,671.641807,726.6142763,2
5213,680.9751403,726.780943,1
5214,690.3084737,726.9476096,1
5215,605.7590775,722.1290327,4
5216,605.0156494,716.7224591,4
5217,604.960919,710.7131324,4
5218,604.5636582,705.0520181,4
5219,603.823867,699.7391163,4
5220,603.7858196,693.0126033,4
5221,604.449516,684.8724792,4
5222,605.1132123,676.732355,3
5223,605.7769087,668.5922309,4
5224,610.4721505,720.6667095,4
5225,609.466171,710.9382426,4
5226,608.4601914,701.2097757,4
5227,608.3350037,692.3846817,4
5228,609.090608,684.4629605,4
5229,609.8462122,676.5412394,4
5230,610.6018165,668.6195183,4
5231,586.1047937,720.5975979,4
5232,586.3641003,712.7309078,4
5233,586.623407,704.8642177,4
5234,586.8827137,696.9975275,4
5235,587.4034323,688.1650617,2
5236,588.1855627,678.3668202,4
5237,588.9676932,668.5685787,4
5238,785.516807,693.0878094,4
5239,793.6001403,693.2015423,4
5240,801.6834737,693.3152752,4
5241,809.766807,693.4290081,4
5242,817.8501403,693.5427409,4
5243,825.9334737,693.6564738,4
5244,786.2826371,698.667588,4
5245,795.1609458,698.5773493,4
5246,803.3969801,698.6570691,4
5247,810.9907402,698.9067473,4
5248,818.5845003,699.1564256,4
5249,826.1782603,699.4061038,4
5250,861.5376403,699.530943,4
5251,853.6626403,699.530943,4
5252,845.7876403,699.530943,4
5253,837.9126403,699.530943,4
5254,861.2294094,694.030943,4
5255,853.4424754,694.030943,4
5256,845.6555413,694.030943,4
5257,837.8686073,694.030943,4
5258,869.516807,722.5726096,4
5259,869.6001403,712.655943,3
5260,869.6834737,702.7392763,1
5261,869.766807,692.8226096,1
5262,869.8501403,682.905943,1
5263,869.9334737,672.9892763,1
5264,1119.461247,690.9287473,1
5265,1120.433461,684.7243561,1
5266,1121.174199,676.9478924,1
5267,1121.683461,667.5993561,1
5268,1122.192723,658.2508199,2
5269,1122.701985,648.9022836,1
5270,1123.211247,639.5537473,2
5271,1123.720509,630.2052111,1
5272,1115.305237,694.7713225,4
5273,1108.656472,694.555288,4
5274,1100.698748,694.6424596,4
5275,1092.741024,694.7296313,4
5276,1084.783299,694.8168029,4
5277,1076.825575,694.9039746,3
5278,1068.867851,694.9911463,4
5279,1060.376535,694.4662566,4
5280,1051.539989,692.6190582,4
5281,1042.891803,690.0616126,4
5282,1035.056954,687.4771815,3
5283,1028.035441,684.8657649,4
5284,1021.013928,682.2543483,4
5285,1013.992415,679.6429317,4
5286,1006.970902,677.0315151,4
5287,999.9493893,674.4200985,4
5288,992.9278764,671.8086819,4
5289,985.9063635,669.1972653,4
5290,978.8848507,666.5858487,4
5291,971.3993558,664.717841,4
5292,963.4498788,663.5932423,4
5293,1128.118275,699.0938509,3
5294,1137.404546,699.2196669,4
5295,1146.690816,699.3454829,4
5296,1155.977086,699.4712988,4
5297,1164.930801,699.4067721,4
5298,1173.551962,699.1519028,4
5299,1182.173123,698.8970334,4
5300,1190.794283,698.642164,4
5301,1199.583243,698.0174316,4
5302,1208.540002,697.0228362,4
5303,1217.496761,696.0282407,4
5304,1114.192621,699.7745895,1
5305,1107.171126,699.5056147,4
5306,1097.693173,699.4803719,4
5307,1088.21522,699.4551291,4
5308,1078.737267,699.4298863,4
5309,1069.259315,699.4046435,4
5310,1059.781362,699.3794007,4
5311,1050.505138,697.6958551,4
5312,1041.430642,694.3540067,4
5313,1032.356146,691.0121583,4
5314,1023.28165,687.6703099,4
5315,1014.207154,684.3284615,4
5316,1005.132659,680.9866131,4
5317,996.0581628,677.6447647,4
5318,986.983667,674.3029163,4
5319,977.9091712,670.9610679,4
5320,969.4134192,668.6839041,4
5321,962.4650277,668.0543037,2
5322,1127.901145,693.9243481,4
5323,1134.661118,693.8736496,4
5324,1141.421091,693.822951,4
5325,1148.181064,693.7722525,4
5326,1154.941037,693.721554,4
5327,1161.70101,693.6708554,4
5328,1168.460983,693.6201569,4
5329,1175.220956,693.5694583,4
5330,1181.980929,693.5187598,4
5331,1189.937694,693.1231021,4
5332,1199.09125,692.3824852,4
5333,1208.244806,691.6418683,4
5334,1217.398362,690.9012514,4
5335,1125.234827,689.2820903,4
5336,1126.117382,679.6908549,4
5337,1126.455157,669.8435982,3
5338,1126.792931,659.9963415,3
5339,1127.130705,650.1490847,3
5340,1127.468479,640.301828,3
5341,1127.806253,630.4545713,2
5342,3.114029221,630.0587207,4
5343,11.391807,630.1142763,4
5344,19.66958478,630.1698318,4
5345,27.94736255,630.2253874,4
5346,36.22514033,630.280943,4
5347,44.50291811,630.3364985,4
5348,52.78069589,630.3920541,4
5349,61.05847367,630.4476096,4
5350,69.33625144,630.5031652,4
5351,82.15677193,630.9756608,4
5352,89.52003513,630.8650964,3
5353,96.88329833,630.7545321,3
5354,104.2465615,630.6439678,3
5355,111.6098247,630.5334034,3
5356,118.9730879,630.4228391,4
5357,126.3363511,630.3122748,4
5358,133.6996143,630.2017104,4
5359,141.0628775,630.0911461,4
5360,149.3598247,630.5334034,4
5361,160.2460883,629.230074,4
5362,168.7879842,631.6283361,4
5363,177.3298801,634.0265982,3
5364,185.3910747,635.8339937,3
5365,192.1747518,635.7965665,3
5366,199.6484547,633.0650097,3
5367,208.6089995,628.893279,2
5368,216.5297377,625.7339695,2
5369,224.4289481,624.5663934,2
5370,233.3464376,624.3781297,2
5371,242.2639271,624.1898659,1
5372,251.1814166,624.0016022,1
5373,260.0989061,623.8133385,1
5374,269.0163956,623.6250748,4
5375,158.4113438,632.3997672,4
5376,167.2837507,635.1374156,4
5377,176.1561575,637.8750641,4
5378,185.2173826,639.9000673,4
5379,193.5949095,639.8890022,4
5380,201.3831279,637.5435172,4
5381,209.4545542,634.1870354,4
5382,217.5259806,630.8305536,4
5383,225.8878143,629.1005319,4
5384,234.5400554,628.9969703,4
5385,243.1922965,628.8934087,4
5386,251.8445376,628.789847,4
5387,260.4967787,628.6862854,4
5388,269.1490198,628.5827238,4
5389,153.5204311,627.4078779,4
5390,148.6110127,626.1617478,4
5391,141.5267139,625.6639106,4
5392,132.2675345,625.9143662,4
5393,123.0083552,626.1648218,4
5394,113.7491758,626.4152774,4
5395,105.2890304,626.4143099,4
5396,97.62791895,626.1619193,4
5397,89.9668075,625.9095288,4
5398,82.30569606,625.6571382,4
5399,282.4094274,628.4987518,4
5400,289.4202994,628.4330489,4
5401,296.4311714,628.3673459,4
5402,303.4420434,628.301643,4
5403,310.4529154,628.2359401,4
5404,317.4637874,628.1702372,4
5405,324.4746594,628.1045343,2
5406,331.4855313,628.0388314,3
5407,338.4964033,627.9731284,4
5408,280.8914929,662.4505096,4
5409,287.9775095,662.2921584,4
5410,295.0635262,662.1338073,4
5411,302.1495428,661.9754561,4
5412,309.2355595,661.8171049,4
5413,316.3215761,661.6587537,4
5414,323.4075928,661.5004026,4
5415,330.4936094,661.3420514,4
5416,337.5796261,661.1837002,4
5417,354.0128443,627.7479154,4
5418,362.7163575,627.6859233,4
5419,371.4198706,627.6239312,4
5420,380.1233838,627.561939,4
5421,352.5010628,662.3129607,4
5422,361.6365135,662.3752414,4
5423,370.7719642,662.437522,4
5424,379.907415,662.4998026,4
5425,352.7129653,657.03454,4
5426,361.7878725,657.0335123,4
5427,370.8627796,657.0324845,4
5428,379.9376868,657.0314568,4
5429,393.6876913,627.3243436,4
5430,401.1127931,626.9111449,4
5431,408.537895,626.4979463,4
5432,415.9629969,626.0847476,4
5433,423.3880987,625.6715489,4
5434,430.8132006,625.2583503,4
5435,393.641807,662.530943,4
5436,400.9751403,662.530943,4
5437,408.3084737,662.530943,4
5438,415.641807,662.530943,4
5439,422.9751403,662.530943,4
5440,430.3084737,662.530943,4
5441,393.6439498,657.0309315,4
5442,400.9815688,657.0309086,4
5443,408.3191878,657.0308858,4
5444,415.6568068,657.0308629,4
5445,422.9944258,657.03084,4
5446,430.3320448,657.0308171,4
5447,434.0664664,653.0334238,4
5448,434.1976908,645.0386601,4
5449,434.3289151,637.0438965,4
5450,434.4601394,629.0491328,4
5451,439.5313377,652.9404153,4
5452,439.6437325,644.7593601,4
5453,439.7561273,636.5783048,4
5454,439.8685222,628.3972496,4
5455,443.891807,657.030943,4
5456,452.7251403,657.030943,4
5457,461.5584737,657.030943,4
5458,470.391807,657.030943,4
5459,479.2251403,657.030943,4
5460,488.0584737,657.030943,4
5461,443.8738721,662.5294375,4
5462,452.6821515,662.5263819,4
5463,461.490431,662.5233262,4
5464,470.2987105,662.5202705,4
5465,479.10699,662.5172149,4
5466,487.9152695,662.5141592,4
5467,492.5450169,652.9826474,3
5468,492.6847701,644.8860563,4
5469,492.8245232,636.7894652,4
5470,492.9642764,628.6928741,4
5471,500.6001403,662.530943,4
5472,508.8501403,662.530943,4
5473,517.1001403,662.530943,4
5474,525.3501403,662.530943,4
5475,500.6584089,657.0310663,4
5476,509.024946,657.031313,3
5477,517.3914831,657.0315596,4
5478,525.7580203,657.0318063,4
5479,530.0705203,653.2193063,2
5480,530.3289831,645.5940596,1
5481,530.587446,637.968813,1
5482,530.8459089,630.3435663,1
5483,534.5450445,653.2171892,1
5484,534.8107862,645.5925474,1
5485,535.0765279,637.9679056,1
5486,535.3422695,630.3432638,1
5487,564.1362697,657.0381528,4
5488,555.6436709,657.0356834,4
5489,547.151072,657.0332141,4
5490,538.6584731,657.0307447,4
5491,563.9417196,662.4384828,4
5492,555.522697,662.4649,4
5493,547.1036743,662.4913172,4
5494,538.6846517,662.5177344,4
5495,605.9850237,656.3418064,4
5496,605.8119428,649.3261475,4
5497,606.3366284,641.6022188,4
5498,606.861314,633.8782901,4
5499,607.3859995,626.1543613,4
5500,615.4053903,664.9690911,2
5501,624.2569336,665.5899577,3
5502,633.1084769,666.2108243,4
5503,640.9009643,666.5308186,4
5504,647.6343956,666.5499404,4
5505,654.367827,666.5690623,4
5506,661.1012583,666.5881841,4
5507,667.8346897,666.607306,4
5508,674.5681211,666.6264278,4
5509,681.3015524,666.6455496,4
5510,688.0349838,666.6646715,4
5511,694.7684151,666.6837933,4
5512,614.8568796,659.5650721,4
5513,623.0442503,660.1240227,4
5514,631.2316211,660.6829733,4
5515,639.4189919,661.2419238,4
5516,648.0512159,661.5221944,4
5517,657.128293,661.5237851,4
5518,666.2053702,661.5253757,4
5519,675.2824474,661.5269664,4
5520,684.3595246,661.528557,4
5521,693.4366017,661.5301476,4
5522,584.0415673,654.1989629,4
5523,584.6052379,646.6681972,4
5524,585.1689085,639.1374315,4
5525,585.732579,631.6066658,4
5526,728.3720661,658.2911241,4
5527,728.6872302,649.7882152,4
5528,729.0023942,641.2853063,4
5529,729.3175583,632.7823974,4
5530,757.0728698,658.4054979,4
5531,757.2683287,650.1546078,4
5532,757.4637876,641.9037178,4
5533,757.6592465,633.6528277,4
5534,782.6302071,657.9840913,2
5535,782.9403407,649.890388,1
5536,783.2504742,641.7966846,2
5537,783.5606077,633.7029813,2
5538,777.6712588,657.9673355,2
5539,778.0634959,649.8401205,1
5540,778.4557329,641.7129055,2
5541,778.8479699,633.5856905,1
5542,785.3108435,663.0188563,4
5543,791.1739294,662.5087841,4
5544,798.228695,662.512813,4
5545,805.2834607,662.5168418,4
5546,812.3382263,662.5208707,4
5547,819.3929919,662.5248996,4
5548,826.4477575,662.5289285,4
5549,786.4244742,667.788137,3
5550,791.3822524,668.044132,3
5551,798.3991411,668.041734,4
5552,805.4160298,668.039336,4
5553,812.4329186,668.036938,4
5554,819.4498073,668.03454,3
5555,826.466696,668.032142,4
5556,834.0376403,657.780943,2
5557,834.1626403,648.280943,4
5558,834.2876403,638.780943,4
5559,834.4126403,629.280943,4
5560,829.9751403,657.655943,4
5561,829.9751403,647.905943,4
5562,829.9751403,638.155943,4
5563,829.9751403,628.405943,4
5564,861.1001403,668.030943,3
5565,853.3501403,668.030943,2
5566,845.6001403,668.030943,1
5567,837.8501403,668.030943,1
5568,861.1001403,662.530943,4
5569,853.3501403,662.530943,4
5570,845.6001403,662.530943,4
5571,837.8501403,662.530943,4
5572,864.9728698,657.8055812,1
5573,864.9683289,648.3548577,1
5574,864.9637879,638.9041341,1
5575,864.9592469,629.4534106,1
5576,873.8043573,668.0405058,2
5577,881.4627914,668.0596316,3
5578,889.1212254,668.0787574,4
5579,896.7796594,668.0978832,4
5580,869.9754937,657.8569429,1
5581,869.9762004,648.5089428,1
5582,869.9769071,639.1609428,1
5583,869.9776138,629.8129427,1
5584,873.7876403,662.530943,4
5585,881.4126403,662.530943,4
5586,889.0376403,662.530943,4
5587,896.6626403,662.530943,4
5588,917.8883702,657.5152476,4
5589,917.5897564,647.7820167,4
5590,917.2911426,638.0487857,4
5591,916.9925287,628.3155547,4
